tender_id,tender_title,department,procurement_authority,category,location,state,state_code,district,tender_date,closing_date,award_date,estimated_value,awarded_value,bidder_count,winning_vendor_id,winning_vendor_name,contract_id,contract_duration,expected_completion,actual_completion,completion_delay_days,payment_amount,status,intended_tier
TND-2026-00058,"Procurement of High-Performance Desktop Workstations and Peripherals, Murshidabad",Information Technology & e-Gov Directorate,West Bengal Information Technology & e-Gov Directorate,IT Equipment,"Murshidabad, West Bengal",West Bengal,IN-WB,Murshidabad,2025-06-18T00:00:00.000Z,2025-07-31T00:00:00.000Z,2025-08-26T00:00:00.000Z,1343849,1369678,6,V-1000,Alpha Tech Solutions,CNT-00058,323,2026-07-15T00:00:00.000Z,,0,1225676,In Progress,LOW
TND-2026-00059,"Supply of Electric Waste Collection Tipper Vehicles for Municipal Body, Dibrugarh",Urban Transport Corporation,Assam Urban Transport Corporation,Vehicles,"Dibrugarh, Assam",Assam,IN-AS,Dibrugarh,2025-11-02T00:00:00.000Z,2025-12-14T00:00:00.000Z,2026-01-07T00:00:00.000Z,5844949,5914918,5,V-1007,Garuda Fleet Dynamics,CNT-00059,362,2027-01-04T00:00:00.000Z,2027-01-04T00:00:00.000Z,0,5879741,Completed,LOW
TND-2026-00060,"Procurement of Police Patrol Utility Vehicles with GPS Equipment, Vijayawada",Police Housing & Logistics Dept,Andhra Pradesh Police Housing & Logistics Dept,Vehicles,"Vijayawada, Andhra Pradesh",Andhra Pradesh,IN-AP,Vijayawada,2025-10-26T00:00:00.000Z,2025-11-21T00:00:00.000Z,2025-12-14T00:00:00.000Z,5163413,5398621,4,V-1034,Suryodaya Clean Energy,CNT-00060,120,2026-04-13T00:00:00.000Z,,0,5272714,In Progress,LOW
TND-2026-00061,"Installation of High-Mast Solar LED Lighting Systems in Urban Sectors, Dehradun",Power & Energy Transmission Board,Uttarakhand Power & Energy Transmission Board,Electrical Equipment,"Dehradun, Uttarakhand",Uttarakhand,IN-UT,Dehradun,2025-07-11T00:00:00.000Z,2025-08-07T00:00:00.000Z,2025-08-25T00:00:00.000Z,2662643,2430212,2,V-1012,Pragati Energy Grid Ltd,CNT-00061,100,2025-12-03T00:00:00.000Z,,0,2180955,In Progress,LOW
TND-2026-00062,"Supply of Ready Mix Concrete (M-30 Grade) for Infrastructure, Gorakhpur",Public Works Department,Uttar Pradesh Public Works Department,Construction Materials,"Gorakhpur, Uttar Pradesh",Uttar Pradesh,IN-UP,Gorakhpur,2025-10-26T00:00:00.000Z,2025-11-17T00:00:00.000Z,2025-12-09T00:00:00.000Z,3054576,3414252,5,V-1008,Setu Engineering Works,CNT-00062,163,2026-05-21T00:00:00.000Z,,0,3159928,In Progress,MEDIUM
TND-2026-00063,"Construction of High-Level RCC Bridge across River Drainage, Karimnagar",Public Works Department,Telangana Public Works Department,Road & Infrastructure,"Karimnagar, Telangana",Telangana,IN-TG,Karimnagar,2025-07-19T00:00:00.000Z,2025-08-29T00:00:00.000Z,2025-09-27T00:00:00.000Z,8474835,9179840,5,V-1017,Kaveri Civil Infrastructure,CNT-00063,254,2026-06-08T00:00:00.000Z,2026-06-08T00:00:00.000Z,0,8921087,Completed,LOW
TND-2026-00064,"Procurement of Interactive Smart Classroom Digital Panels, Ahmedabad",Police Housing & Logistics Dept,Gujarat Police Housing & Logistics Dept,IT Equipment,"Ahmedabad, Gujarat",Gujarat,IN-GJ,Ahmedabad,2025-09-21T00:00:00.000Z,2025-10-27T00:00:00.000Z,2025-11-22T00:00:00.000Z,2336791,2002907,5,V-1028,Nabh Telecom & Cabling,CNT-00064,90,2026-02-20T00:00:00.000Z,,0,1758144,In Progress,MEDIUM
TND-2026-00065,"Comprehensive Annual Maintenance Contract (CAMC) for Hospital Chillers, Raipur",Information Technology & e-Gov Directorate,Chhattisgarh Information Technology & e-Gov Directorate,Maintenance Services,"Raipur, Chhattisgarh",Chhattisgarh,IN-CT,Raipur,2025-07-08T00:00:00.000Z,2025-08-02T00:00:00.000Z,2025-08-17T00:00:00.000Z,692687,1088493,4,V-1014,Vanguard Highway Builders,CNT-00065,310,2026-06-23T00:00:00.000Z,,0,955224,In Progress,MEDIUM
TND-2026-00066,"Supply of Heavy-Duty Document Scanners and Shredders, New Delhi",Rural Development Authority,Delhi Rural Development Authority,Office Supplies,"New Delhi, Delhi",Delhi,IN-DL,New Delhi,2025-10-15T00:00:00.000Z,2025-11-23T00:00:00.000Z,2025-12-07T00:00:00.000Z,323846,305974,5,V-1007,Garuda Fleet Dynamics,CNT-00066,186,2026-06-11T00:00:00.000Z,,0,271785,In Progress,LOW
TND-2026-00067,"Installation of High-Mast Solar LED Lighting Systems in Urban Sectors, Aurangabad",Power & Energy Transmission Board,Maharashtra Power & Energy Transmission Board,Electrical Equipment,"Aurangabad, Maharashtra",Maharashtra,IN-MH,Aurangabad,2026-01-20T00:00:00.000Z,2026-02-16T00:00:00.000Z,2026-03-11T00:00:00.000Z,2731716,2417253,4,V-1020,Aarambh Infrastructure Group,CNT-00067,256,2026-11-22T00:00:00.000Z,,0,2139331,In Progress,MEDIUM
TND-2026-00068,"Annual Routine Maintenance of Municipal Asphalt Road Corridors, Faridabad",Municipal Administration Directorate,Haryana Municipal Administration Directorate,Maintenance Services,"Faridabad, Haryana",Haryana,IN-HR,Faridabad,2025-08-07T00:00:00.000Z,2025-09-17T00:00:00.000Z,2025-10-04T00:00:00.000Z,810848,844738,6,V-1026,Prerna Facility Services,CNT-00068,170,2026-03-23T00:00:00.000Z,,0,791857,In Progress,LOW
TND-2026-00069,"Maintenance and Operation of Water Treatment and RO Filtration Plants, Surat",Health & Family Welfare Directorate,Gujarat Health & Family Welfare Directorate,Maintenance Services,"Surat, Gujarat",Gujarat,IN-GJ,Surat,2026-01-10T00:00:00.000Z,2026-02-11T00:00:00.000Z,2026-03-01T00:00:00.000Z,1103881,1165696,6,V-1038,Kalyan Heavy Machineries,CNT-00069,137,2026-07-16T00:00:00.000Z,2026-07-16T00:00:00.000Z,0,1052447,Completed,LOW
TND-2026-00070,"Pavement Quality Concrete (PQC) Laying and Junction Improvement, Vadodara",Water Resources & Irrigation Dept,Gujarat Water Resources & Irrigation Dept,Road & Infrastructure,"Vadodara, Gujarat",Gujarat,IN-GJ,Vadodara,2025-12-15T00:00:00.000Z,2026-01-10T00:00:00.000Z,2026-02-01T00:00:00.000Z,6790528,6894008,7,V-3091,V-3091 Civil Consortium,CNT-00070,325,2026-12-23T00:00:00.000Z,2026-12-23T00:00:00.000Z,0,6395706,Completed,LOW
TND-2026-00071,"Supply of Ready Mix Concrete (M-30 Grade) for Infrastructure, Lucknow",Rural Development Authority,Uttar Pradesh Rural Development Authority,Construction Materials,"Lucknow, Uttar Pradesh",Uttar Pradesh,IN-UP,Lucknow,2025-08-29T00:00:00.000Z,2025-10-05T00:00:00.000Z,2025-10-28T00:00:00.000Z,2772785,2616500,4,V-1001,Apex Infra Build Ltd,CNT-00071,364,2026-10-27T00:00:00.000Z,,0,2670998,In Progress,LOW
TND-2026-00072,"Bulk Procurement of Structural Steel Sections and Tubular Poles, Tumakuru",Police Housing & Logistics Dept,Karnataka Police Housing & Logistics Dept,Construction Materials,"Tumakuru, Karnataka",Karnataka,IN-KA,Tumakuru,2025-07-26T00:00:00.000Z,2025-08-30T00:00:00.000Z,2025-09-15T00:00:00.000Z,3595953,4295269,8,V-1004,Pinnacle Medical Supplies,CNT-00072,178,2026-03-12T00:00:00.000Z,,0,4378221,In Progress,HIGH
TND-2026-00073,"Pavement Quality Concrete (PQC) Laying and Junction Improvement, Bhagalpur",Public Works Department,Bihar Public Works Department,Road & Infrastructure,"Bhagalpur, Bihar",Bihar,IN-BR,Bhagalpur,2025-12-19T00:00:00.000Z,2026-01-21T00:00:00.000Z,2026-02-07T00:00:00.000Z,8430161,8548619,6,V-1000,Alpha Tech Solutions,CNT-00073,296,2026-11-30T00:00:00.000Z,2026-11-30T00:00:00.000Z,0,7653243,Completed,LOW
TND-2026-00074,"Bulk Procurement of Structural Steel Sections and Tubular Poles, Visakhapatnam",Rural Development Authority,Andhra Pradesh Rural Development Authority,Construction Materials,"Visakhapatnam, Andhra Pradesh",Andhra Pradesh,IN-AP,Visakhapatnam,2025-07-20T00:00:00.000Z,2025-08-28T00:00:00.000Z,2025-09-15T00:00:00.000Z,3305049,3573692,4,V-1010,Nirman Materials Consortium,CNT-00074,200,2026-04-03T00:00:00.000Z,,0,3360206,In Progress,MEDIUM
TND-2026-00075,"Supply of High-Strength TMT Reinforcement Steel Bars (Fe-550D), Aurangabad",Water Resources & Irrigation Dept,Maharashtra Water Resources & Irrigation Dept,Construction Materials,"Aurangabad, Maharashtra",Maharashtra,IN-MH,Aurangabad,2026-01-04T00:00:00.000Z,2026-01-26T00:00:00.000Z,2026-02-10T00:00:00.000Z,3077953,3396398,4,V-1020,Aarambh Infrastructure Group,CNT-00075,136,2026-06-26T00:00:00.000Z,,0,3189007,In Progress,MEDIUM
TND-2026-00076,"Bulk Supply of Administrative Paper Reams, Toners, and Consumables, Surat",Municipal Administration Directorate,Gujarat Municipal Administration Directorate,Office Supplies,"Surat, Gujarat",Gujarat,IN-GJ,Surat,2025-10-12T00:00:00.000Z,2025-11-21T00:00:00.000Z,2025-12-12T00:00:00.000Z,455003,501636,5,V-1039,Brahmaputra Engineering Works,CNT-00076,322,2026-10-30T00:00:00.000Z,,22,513332,In Progress,MEDIUM
TND-2026-00077,"Widening and Strengthening of Major District Arterial Road, Cuttack",Water Resources & Irrigation Dept,Odisha Water Resources & Irrigation Dept,Road & Infrastructure,"Cuttack, Odisha",Odisha,IN-OR,Cuttack,2025-05-21T00:00:00.000Z,2025-06-13T00:00:00.000Z,2025-07-03T00:00:00.000Z,8856117,8535815,5,V-1036,Himalaya Road Network Corp,CNT-00077,193,2026-01-12T00:00:00.000Z,,0,8096529,In Progress,LOW
TND-2026-00078,"Supply of Heavy Fire-Fighting Water Tender Trucks, Muzaffarpur",Police Housing & Logistics Dept,Bihar Police Housing & Logistics Dept,Vehicles,"Muzaffarpur, Bihar",Bihar,IN-BR,Muzaffarpur,2025-05-28T00:00:00.000Z,2025-06-21T00:00:00.000Z,2025-07-21T00:00:00.000Z,4053629,4088407,6,V-1038,Kalyan Heavy Machineries,CNT-00078,311,2026-05-28T00:00:00.000Z,,0,4059907,In Progress,LOW
TND-2026-00079,"Third-Party Quality Assurance & Technical Audit Inspection Services, Kalaburagi",Urban Transport Corporation,Karnataka Urban Transport Corporation,Consulting Services,"Kalaburagi, Karnataka",Karnataka,IN-KA,Kalaburagi,2025-10-01T00:00:00.000Z,2025-11-13T00:00:00.000Z,2025-12-06T00:00:00.000Z,1219750,1127064,5,V-1022,Meridian Consultancy Services,CNT-00079,180,2026-06-04T00:00:00.000Z,2026-06-04T00:00:00.000Z,0,1029799,Completed,LOW
TND-2026-00080,"Construction of High-Level RCC Bridge across River Drainage, Guntur",Water Resources & Irrigation Dept,Andhra Pradesh Water Resources & Irrigation Dept,Road & Infrastructure,"Guntur, Andhra Pradesh",Andhra Pradesh,IN-AP,Guntur,2025-07-08T00:00:00.000Z,2025-08-16T00:00:00.000Z,2025-09-02T00:00:00.000Z,7879553,7443280,8,V-1036,Himalaya Road Network Corp,CNT-00080,314,2026-07-13T00:00:00.000Z,,0,7059169,In Progress,LOW
TND-2026-00081,"Supply of Heavy-Duty Document Scanners and Shredders, Darjeeling",Rural Development Authority,West Bengal Rural Development Authority,Office Supplies,"Darjeeling, West Bengal",West Bengal,IN-WB,Darjeeling,2025-10-04T00:00:00.000Z,2025-11-03T00:00:00.000Z,2025-11-27T00:00:00.000Z,507018,515558,8,V-1018,Samarth Office Systems,CNT-00081,264,2026-08-18T00:00:00.000Z,2026-08-18T00:00:00.000Z,0,459737,Completed,LOW
TND-2026-00082,"Project Management Consultancy (PMC) for Smart City Infrastructure, Ludhiana",Information Technology & e-Gov Directorate,Punjab Information Technology & e-Gov Directorate,Consulting Services,"Ludhiana, Punjab",Punjab,IN-PB,Ludhiana,2025-10-10T00:00:00.000Z,2025-11-03T00:00:00.000Z,2025-11-20T00:00:00.000Z,1305301,1147537,4,V-1014,Vanguard Highway Builders,CNT-00082,337,2026-10-23T00:00:00.000Z,,0,1074865,In Progress,LOW
TND-2026-00083,"Supply of High-Strength TMT Reinforcement Steel Bars (Fe-550D), Thane",Rural Development Authority,Maharashtra Rural Development Authority,Construction Materials,"Thane, Maharashtra",Maharashtra,IN-MH,Thane,2026-01-08T00:00:00.000Z,2026-02-09T00:00:00.000Z,2026-03-04T00:00:00.000Z,2289187,2287329,5,V-1021,Vikas Power & Transformers,CNT-00083,288,2026-12-17T00:00:00.000Z,,0,2091572,In Progress,LOW
TND-2026-00084,"Design Engineering and Detailed Project Report (DPR) Preparation, Belagavi",Information Technology & e-Gov Directorate,Karnataka Information Technology & e-Gov Directorate,Consulting Services,"Belagavi, Karnataka",Karnataka,IN-KA,Belagavi,2025-06-25T00:00:00.000Z,2025-07-18T00:00:00.000Z,2025-08-08T00:00:00.000Z,1604360,1819592,3,V-1035,MedLife BioMedical Systems,CNT-00084,352,2026-07-26T00:00:00.000Z,,34,1691631,In Progress,MEDIUM
TND-2026-00085,"Bulk Supply of Administrative Paper Reams, Toners, and Consumables, Vadodara",Rural Development Authority,Gujarat Rural Development Authority,Office Supplies,"Vadodara, Gujarat",Gujarat,IN-GJ,Vadodara,2025-04-21T00:00:00.000Z,2025-06-03T00:00:00.000Z,2025-06-23T00:00:00.000Z,460865,505589,6,V-1006,Kavach Security Solutions,CNT-00085,148,2025-11-18T00:00:00.000Z,,14,500753,In Progress,MEDIUM
TND-2026-00086,"Supply of Ready Mix Concrete (M-30 Grade) for Infrastructure, Mysuru",Public Works Department,Karnataka Public Works Department,Construction Materials,"Mysuru, Karnataka",Karnataka,IN-KA,Mysuru,2025-12-25T00:00:00.000Z,2026-01-25T00:00:00.000Z,2026-02-09T00:00:00.000Z,2880646,3053836,5,V-1020,Aarambh Infrastructure Group,CNT-00086,173,2026-08-01T00:00:00.000Z,2026-08-01T00:00:00.000Z,0,2896797,Completed,LOW
TND-2026-00087,"Supply of Automated Hematology Cell Analyzers and Centrifuges, Muzaffarpur",Health & Family Welfare Directorate,Bihar Health & Family Welfare Directorate,Laboratory Equipment,"Muzaffarpur, Bihar",Bihar,IN-BR,Muzaffarpur,2025-08-21T00:00:00.000Z,2025-09-23T00:00:00.000Z,2025-10-18T00:00:00.000Z,3226283,3255582,2,V-1018,Samarth Office Systems,CNT-00087,217,2026-05-23T00:00:00.000Z,,0,2984886,In Progress,LOW
TND-2026-00088,"Comprehensive Annual Maintenance Contract (CAMC) for Hospital Chillers, Hyderabad",Urban Transport Corporation,Telangana Urban Transport Corporation,Maintenance Services,"Hyderabad, Telangana",Telangana,IN-TG,Hyderabad,2025-05-27T00:00:00.000Z,2025-07-09T00:00:00.000Z,2025-07-24T00:00:00.000Z,834620,815795,5,V-1003,Bharat Instruments Corp,CNT-00088,324,2026-06-13T00:00:00.000Z,,0,733133,In Progress,LOW
TND-2026-00089,"Procurement of Police Patrol Utility Vehicles with GPS Equipment, Kozhikode",Urban Transport Corporation,Kerala Urban Transport Corporation,Vehicles,"Kozhikode, Kerala",Kerala,IN-KL,Kozhikode,2025-10-07T00:00:00.000Z,2025-11-04T00:00:00.000Z,2025-11-26T00:00:00.000Z,5632205,5476407,3,V-1011,Sankalp Facilities Management,CNT-00089,275,2026-08-28T00:00:00.000Z,,0,5304710,In Progress,LOW
TND-2026-00090,"Supply of High-Strength TMT Reinforcement Steel Bars (Fe-550D), Bengaluru Urban",Public Works Department,Karnataka Public Works Department,Construction Materials,"Bengaluru Urban, Karnataka",Karnataka,IN-KA,Bengaluru Urban,2025-07-13T00:00:00.000Z,2025-08-10T00:00:00.000Z,2025-09-07T00:00:00.000Z,3662798,3512383,2,V-1024,Kaushal Roadways Corp,CNT-00090,165,2026-02-19T00:00:00.000Z,,62,3245210,Delayed,HIGH
TND-2026-00091,"Preventive Maintenance of HT Substations and Generator Sets, Chennai",Information Technology & e-Gov Directorate,Tamil Nadu Information Technology & e-Gov Directorate,Maintenance Services,"Chennai, Tamil Nadu",Tamil Nadu,IN-TN,Chennai,2025-09-09T00:00:00.000Z,2025-10-02T00:00:00.000Z,2025-10-24T00:00:00.000Z,791461,1355643,2,V-1042,V-1042 Enterprise Logistics,CNT-00091,204,2026-05-16T00:00:00.000Z,,69,1478063,Delayed,CRITICAL
TND-2026-00092,"Supply of Portland Pozzolana Cement (PPC) for Municipal Works, Muzaffarpur",Police Housing & Logistics Dept,Bihar Police Housing & Logistics Dept,Construction Materials,"Muzaffarpur, Bihar",Bihar,IN-BR,Muzaffarpur,2025-12-07T00:00:00.000Z,2026-01-13T00:00:00.000Z,2026-02-02T00:00:00.000Z,1728723,3396620,5,V-1039,Brahmaputra Engineering Works,CNT-00092,99,2026-05-12T00:00:00.000Z,,33,3307247,In Progress,MEDIUM
TND-2026-00093,"Supply of Ready Mix Concrete (M-30 Grade) for Infrastructure, Jodhpur",Department of School Education,Rajasthan Department of School Education,Construction Materials,"Jodhpur, Rajasthan",Rajasthan,IN-RJ,Jodhpur,2025-05-11T00:00:00.000Z,2025-06-23T00:00:00.000Z,2025-07-07T00:00:00.000Z,3468913,3418309,7,V-1011,Sankalp Facilities Management,CNT-00093,301,2026-05-04T00:00:00.000Z,,0,3150318,In Progress,LOW
TND-2026-00094,"Supply of Heavy-Duty Document Scanners and Shredders, Bhubaneswar",Municipal Administration Directorate,Odisha Municipal Administration Directorate,Office Supplies,"Bhubaneswar, Odisha",Odisha,IN-OR,Bhubaneswar,2025-12-11T00:00:00.000Z,2026-01-12T00:00:00.000Z,2026-02-03T00:00:00.000Z,413271,627582,6,V-1003,Bharat Instruments Corp,CNT-00094,156,2026-07-09T00:00:00.000Z,,0,595119,In Progress,HIGH
TND-2026-00095,"Bulk Supply of Administrative Paper Reams, Toners, and Consumables, Haridwar",Municipal Administration Directorate,Uttarakhand Municipal Administration Directorate,Office Supplies,"Haridwar, Uttarakhand",Uttarakhand,IN-UT,Haridwar,2026-01-10T00:00:00.000Z,2026-02-11T00:00:00.000Z,2026-03-04T00:00:00.000Z,361707,375519,7,V-3091,V-3091 Civil Consortium,CNT-00095,229,2026-10-19T00:00:00.000Z,,0,376592,In Progress,LOW
TND-2026-00096,"Comprehensive Annual Maintenance Contract (CAMC) for Hospital Chillers, Nashik",Information Technology & e-Gov Directorate,Maharashtra Information Technology & e-Gov Directorate,Maintenance Services,"Nashik, Maharashtra",Maharashtra,IN-MH,Nashik,2026-01-22T00:00:00.000Z,2026-02-25T00:00:00.000Z,2026-03-18T00:00:00.000Z,655755,1117867,5,V-1011,Sankalp Facilities Management,CNT-00096,295,2027-01-07T00:00:00.000Z,2027-01-07T00:00:00.000Z,0,1019839,Completed,MEDIUM
TND-2026-00097,"Procurement of Advanced Life Support (ALS) Ambulance Vehicles, North Delhi",Police Housing & Logistics Dept,Delhi Police Housing & Logistics Dept,Vehicles,"North Delhi, Delhi",Delhi,IN-DL,North Delhi,2025-06-09T00:00:00.000Z,2025-07-15T00:00:00.000Z,2025-08-07T00:00:00.000Z,5148288,5097229,3,V-1013,Sanjeevani Diagnostic Equipment,CNT-00097,307,2026-06-10T00:00:00.000Z,,0,4940232,In Progress,LOW
TND-2026-00098,"Preventive Maintenance of HT Substations and Generator Sets, Panipat",Power & Energy Transmission Board,Haryana Power & Energy Transmission Board,Maintenance Services,"Panipat, Haryana",Haryana,IN-HR,Panipat,2025-11-01T00:00:00.000Z,2025-12-02T00:00:00.000Z,2025-12-25T00:00:00.000Z,957461,1062652,4,V-1024,Kaushal Roadways Corp,CNT-00098,332,2026-11-22T00:00:00.000Z,2026-11-22T00:00:00.000Z,0,992246,Completed,MEDIUM
TND-2026-00099,"Preventive Maintenance of HT Substations and Generator Sets, Kota",Information Technology & e-Gov Directorate,Rajasthan Information Technology & e-Gov Directorate,Maintenance Services,"Kota, Rajasthan",Rajasthan,IN-RJ,Kota,2025-07-02T00:00:00.000Z,2025-08-13T00:00:00.000Z,2025-08-27T00:00:00.000Z,873102,850761,6,V-1006,Kavach Security Solutions,CNT-00099,301,2026-06-24T00:00:00.000Z,,0,753941,In Progress,LOW
TND-2026-00100,"Bulk Procurement of Structural Steel Sections and Tubular Poles, Aurangabad",Police Housing & Logistics Dept,Maharashtra Police Housing & Logistics Dept,Construction Materials,"Aurangabad, Maharashtra",Maharashtra,IN-MH,Aurangabad,2026-01-23T00:00:00.000Z,2026-03-02T00:00:00.000Z,2026-03-24T00:00:00.000Z,3050059,3188921,2,V-1037,Paramount Data Networks,CNT-00100,303,2027-01-21T00:00:00.000Z,,0,3062762,In Progress,LOW
TND-2026-00101,"Maintenance and Operation of Water Treatment and RO Filtration Plants, Kota",Public Works Department,Rajasthan Public Works Department,Maintenance Services,"Kota, Rajasthan",Rajasthan,IN-RJ,Kota,2025-04-11T00:00:00.000Z,2025-05-22T00:00:00.000Z,2025-06-20T00:00:00.000Z,937864,845356,6,V-1015,CyberShield Systems,CNT-00101,241,2026-02-16T00:00:00.000Z,2026-02-16T00:00:00.000Z,0,811005,Completed,LOW
TND-2026-00102,"Annual Rate Contract for Secretariat Stationery and Printing Items, Vadodara",Municipal Administration Directorate,Gujarat Municipal Administration Directorate,Office Supplies,"Vadodara, Gujarat",Gujarat,IN-GJ,Vadodara,2025-05-23T00:00:00.000Z,2025-06-21T00:00:00.000Z,2025-07-09T00:00:00.000Z,420759,532430,8,V-1023,Unnati Medical Technologies,CNT-00102,116,2025-11-02T00:00:00.000Z,,13,471058,In Progress,MEDIUM
TND-2026-00103,"Supply of Electric Waste Collection Tipper Vehicles for Municipal Body, Indore",Police Housing & Logistics Dept,Madhya Pradesh Police Housing & Logistics Dept,Vehicles,"Indore, Madhya Pradesh",Madhya Pradesh,IN-MP,Indore,2025-07-13T00:00:00.000Z,2025-08-07T00:00:00.000Z,2025-08-22T00:00:00.000Z,3768861,3278501,4,V-1022,Meridian Consultancy Services,CNT-00103,163,2026-02-01T00:00:00.000Z,,0,3046265,In Progress,LOW
TND-2026-00104,"Supply of Ready Mix Concrete (M-30 Grade) for Infrastructure, Kanpur Nagar",Public Works Department,Uttar Pradesh Public Works Department,Construction Materials,"Kanpur Nagar, Uttar Pradesh",Uttar Pradesh,IN-UP,Kanpur Nagar,2025-12-25T00:00:00.000Z,2026-01-21T00:00:00.000Z,2026-02-10T00:00:00.000Z,2580076,2551435,4,V-1020,Aarambh Infrastructure Group,CNT-00104,351,2027-01-27T00:00:00.000Z,2027-01-27T00:00:00.000Z,0,2383133,Completed,LOW
